year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
2013,Nissan,Sentra,S,sedan,automatic,3n1ab7ap5dl560983,fl,2.1,20133,red,tan,capital one auto finance,10950,8800,Wed Jun 17 2015 02:10:00 GMT-0700 (PDT)
2012,Nissan,Frontier,PRO-4X,crew cab,automatic,1n6ad0ev1cc471989,wa,4.9,26962,white,black,xcar inc,24200,26700,Wed Jun 17 2015 05:30:00 GMT-0700 (PDT)
2012,Nissan,Maxima,3.5 SV,sedan,automatic,1n4aa5ap4cc834551,nc,3.8,44227,gray,black,t & k enterprises of mt airy inc,16150,17400,Tue Jun 16 2015 03:00:00 GMT-0700 (PDT)
2012,Nissan,Versa,1.6 S,sedan,automatic,3n1cn7ap7cl835915,fl,4.8,30600,brown,gray,central florida chrysler jeep dodge,8100,9500,Tue Jun 16 2015 02:10:00 GMT-0700 (PDT)
2015,Nissan,Altima,2.5 S,sedan,automatic,1n4al3ap4fn345199,fl,2.3,16098,silver,black,american fleet leasing,15150,13200,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT)
2004,Nissan,Sentra,1.8,sedan,automatic,3n1cb51d04l830561,tx,2.9,80015,white,gray,d&m leasing,2350,3000,Wed Jun 17 2015 03:15:00 GMT-0700 (PDT)
2014,Nissan,Altima,2.5 S,sedan,automatic,1n4al3ap1ec188287,mo,3.3,32906,silver,black,avis corporation,13150,13300,Wed Jun 17 2015 03:30:00 GMT-0700 (PDT)
2014,Nissan,Versa,1.6 SV,sedan,automatic,3n1cn7ap2el836523,fl,4.4,28198,black,black,central florida chrysler jeep dodge,9650,10100,Tue Jun 16 2015 02:10:00 GMT-0700 (PDT)
2013,Nissan,Altima,2.5,sedan,automatic,1n4al3ap0dn513711,ca,3.5,32081,white,black,avis corporation,12400,12500,Tue Jun 16 2015 05:45:00 GMT-0700 (PDT)
2013,Nissan,Altima,2.5,sedan,automatic,1n4al3ap1dn522501,mo,4.6,34852,silver,beige,woodhouse ford inc,15700,16300,Tue Jun 16 2015 04:00:00 GMT-0700 (PDT)
2013,Nissan,Altima,3.5 SL,sedan,automatic,1n4bl3ap4dc137286,il,4.5,38246,blue,black,nissan north america inc.,14650,13600,Thu Jun 18 2015 03:00:00 GMT-0700 (PDT)
2012,Nissan,Frontier,SV,crew cab,automatic,1n6ad0er7cc477993,tx,5,56524,white,beige,rlb investments,16750,17500,Wed Jun 17 2015 03:20:00 GMT-0700 (PDT)
2012,Nissan,Titan,PRO-4X,crew cab,automatic,1n6aa0ec5cn313117,oh,4.7,49010,white,black,exceptional motorcar llc,24100,25400,Tue Jun 16 2015 03:00:00 GMT-0700 (PDT)
2012,Nissan,Sentra,2.0 SR,sedan,automatic,3n1ab6ap5cl626943,fl,4.3,41621,white,gray,tmt auto wholesale inc,9650,9400,Fri Jun 19 2015 02:30:00 GMT-0700 (PDT)
2015,Nissan,Versa Note,1.6 SV,hatchback,automatic,3n1ce2cp4fl369932,tx,2.4,16917,white,black,tdaf remarketing,10450,10500,Wed Jun 17 2015 03:15:00 GMT-0700 (PDT)
2015,Nissan,Versa Note,1.6 SV,hatchback,automatic,3n1ce2cp2fl358136,tx,5,31,black,black,rlb investments,11550,11500,Wed Jun 17 2015 03:20:00 GMT-0700 (PDT)
2014,Nissan,Frontier,S,crew cab,automatic,1n6ad0er7en740104,tx,2.2,36594,black,gray,tdaf remarketing,17950,17300,Wed Jun 17 2015 03:15:00 GMT-0700 (PDT)
2013,Nissan,Armada,SV,suv,automatic,5n1aa0nc0dn604110,pa,4.9,30763,brown,brown,charles & son auto sls inc,22900,26000,Fri Jun 19 2015 02:00:00 GMT-0700 (PDT)
2014,Nissan,Altima,2.5 S,sedan,automatic,1n4al3ap2en376949,tx,3.9,21275,black,black,mrd investments inc,13800,13500,Thu Jun 18 2015 03:30:00 GMT-0700 (PDT)
2014,Nissan,Altima,2.5 S,sedan,automatic,1n4al3ap8en245721,tn,3.6,31572,white,tan,exeter finance corp,13250,13000,Wed Jun 17 2015 03:30:00 GMT-0700 (PDT)
2013,Nissan,Rogue,SV,suv,automatic,jn8as5mv1dw634426,nv,3.6,58527,silver,black,the hertz corporation,12350,12350,Fri Jun 19 2015 05:00:00 GMT-0700 (PDT)
2013,Nissan,Sentra,SV,sedan,automatic,3n1ab7ap4dl663960,ny,1,53684,red,black,hertz/tra,9550,4300,Thu Jun 18 2015 05:15:00 GMT-0700 (PDT)
2012,Nissan,Altima,2.5 S,sedan,automatic,1n4al2ap0cn566692,tx,4.4,30239,white,black,pm standley motorcars,11850,11300,Wed Jun 17 2015 03:20:00 GMT-0700 (PDT)
2012,Nissan,Altima,2.5 S,sedan,automatic,1n4al2ap6cn475619,ga,4.3,126238,silver,black,mcdonald auto sales & leasing,8200,7800,Thu Jun 18 2015 03:00:00 GMT-0700 (PDT)
2003,Nissan,Maxima,GLE,sedan,automatic,jn1da31a63t429981,ca,2.9,111654,gray,black,hoehn honda,2175,3000,Wed Jun 17 2015 05:30:00 GMT-0700 (PDT)
2003,Nissan,Altima,2.5 SL,sedan,automatic,1n4al11d93c245679,fl,1.9,140844,red,beige,courtesy nissan of tampa,2225,500,Thu Jun 18 2015 09:20:00 GMT-0700 (PDT)
2002,Nissan,Frontier,XE-V6 Dessert Runner,king cab,manual,1n6ed26t22c388709,nv,3.3,109792,silver,black,hertz remarketing,3650,4000,Thu Jun 18 2015 05:00:00 GMT-0700 (PDT)
2012,Nissan,Pathfinder,SV,suv,automatic,5n1ar1nn3cc632025,ca,4.2,39378,gray,black,california auto wholesale,17850,19300,Wed Jun 17 2015 05:30:00 GMT-0700 (PDT)
2013,Nissan,Altima,2.5,sedan,automatic,1n4al3ap5dn512683,hi,3.5,33078,white,black,avis budget group,12300,12300,Wed Jun 17 2015 10:45:00 GMT-0700 (PDT)
2013,Nissan,Altima,2.5,sedan,automatic,1n4al3ap6dn549662,pa,3.4,55419,gray,black,the hertz corporation,10900,10700,Fri Jun 19 2015 02:00:00 GMT-0700 (PDT)
2013,Nissan,Pathfinder,S,suv,automatic,5n1ar2mn6dc656179,nv,4.4,19915,gray,black,unique autos,18800,20200,Fri Jun 19 2015 04:55:00 GMT-0700 (PDT)
2002,Nissan,Frontier,SE-V6,crew cab,automatic,1n6ed27y82c352257,ga,2.1,147379,red,gray,"by the book auto brokers, inc.",4425,4500,Thu Jun 18 2015 02:30:00 GMT-0700 (PDT)
2014,Nissan,Pathfinder,SV,suv,automatic,5n1ar2mm0ec663282,oh,4.2,36801,black,beige,mike albert limited,21800,21900,Thu Jun 18 2015 03:30:00 GMT-0700 (PDT)
2014,Nissan,Frontier,PRO-4X,crew cab,automatic,1n6ad0ev6en754007,nv,5,7843,white,black,chapman chry jeep,28500,30000,Fri Jun 19 2015 04:45:00 GMT-0700 (PDT)
2013,Mazda,Mazda2,Sport,Hatchback,automatic,jm1de1kz8d0152764,ca,2,24252,black,black,exeter finance corp,9825,9100,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2013,Mazda,Mazda2,Touring,Hatchback,automatic,jm1de1lz0d0160159,ca,3.5,44392,red,black,the hertz corporation,8475,8500,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2013,Mazda,Mazda3,i SV,Sedan,automatic,jm1bl1tg8d1728177,ca,3.6,54715,gray,black,california republic bank,9900,10600,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2013,Mazda,CX-9,Touring,SUV,automatic,jm3tb3cv9d0410440,ca,3.8,46733,red,black,avis rac/san leandro,19150,20500,Wed Dec 31 2014 12:30:00 GMT-0800 (PST)
2013,Mazda,CX-9,Touring,SUV,automatic,jm3tb2cv8d0412139,ca,3.6,44289,gray,black,avis rac/san leandro,19050,20000,Wed Dec 31 2014 12:30:00 GMT-0800 (PST)
2013,Mazda,Mazda3,i Touring,Sedan,automatic,jm1bl1vp7d1768022,ca,3,47917,black,black,south bay hyundai,9100,9600,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2013,Mazda,Mazda5,Touring,Minivan,automatic,jm1cw2cl1d0150492,ca,3.5,39272,red,gray,avis corporation,11300,12400,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2013,Mazda,Mazda3,i Sport,Sedan,automatic,jm1bl1upxd1794194,ca,2,45649,black,black,"jpmorgan chase bank,n.a.",10250,10000,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2013,Mazda,CX-9,Touring,SUV,automatic,jm3tb2cv0d0411079,ca,2.9,41807,gray,black,avis corporation,18850,19900,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2013,Mazda,Mazda5,Sport,Minivan,automatic,jm1cw2bl1d0154950,ca,2.9,40275,gray,black,enterprise vehicle exchange/orange,12050,12200,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2013,Mazda,Mazda5,Sport,Minivan,automatic,jm1cw2bl6d0159321,ca,4.5,7787,white,beige,tycon enterprises,14200,14000,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2013,Mazda,Mazda5,Sport,Minivan,automatic,jm1cw2bl4d0152478,ca,3.5,36898,gray,tan,avis corporation,12400,13100,Fri Dec 26 2014 15:00:00 GMT-0800 (PST)
2013,Mazda,CX-9,Touring,SUV,automatic,jm3tb2ca2d0403904,ca,4.5,40884,black,black,avis corporation,18800,19600,Thu Dec 18 2014 11:30:00 GMT-0800 (PST)
2013,Mazda,Mazda3,i Sport,Sedan,automatic,jm1bl1up7d1731716,ca,3.8,39573,blue,black,avis corporation,10650,11800,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2013,Mazda,Mazda5,Touring,Minivan,automatic,jm1cw2cl5d0150799,ca,3.9,37664,gray,black,avis rac/san leandro,11750,13000,Tue Dec 23 2014 12:30:00 GMT-0800 (PST)
2013,Mazda,Mazda5,Sport,Minivan,automatic,jm1cw2bl0d0149559,ca,4.4,14818,black,black,"jpmorgan chase bank,n.a.",13850,15000,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2012,Mazda,Mazda6,i Touring,Sedan,automatic,1yvhz8dh4c5m35208,ca,3.6,47221,gray,beige,exeter finance corp,10550,9500,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Mazda,Mazda6,i Grand Touring,Sedan,automatic,1yvhz8ch9c5m09768,ca,4.1,33290,white,beige,"jpmorgan chase bank,n.a.",14800,15500,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2012,Mazda,CX-9,Touring,SUV,automatic,jm3tb3cvxc0358928,ca,4.2,21215,black,black,"jpmorgan chase bank,n.a.",22000,23750,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2012,Mazda,Mazda3,i Sport,Sedan,automatic,jm1bl1ug0c1554005,ca,4.3,17925,gray,black,"jpmorgan chase bank,n.a.",10350,13500,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2012,Mazda,Mazda6,i Sport,Sedan,automatic,1yvhz8bh5c5m05184,ca,3.1,49626,black,black,"jpmorgan chase bank,n.a.",9600,10750,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2012,Mazda,Mazda3,i Sport,Sedan,automatic,jm1bl1ugxc1528639,ca,3.7,48544,gray,black,galpin ford studio rentals,8800,11000,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2012,Mazda,Mazda3,s Touring,Hatchback,automatic,jm1bl1l60c1505590,ca,2.4,33113,gray,black,"jpmorgan chase bank,n.a.",12250,14500,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2012,Mazda,Mazda3,i Touring,Hatchback,automatic,jm1bl1l8xc1612096,ca,4.6,26072,gray,black,"jpmorgan chase bank,n.a.",12550,14750,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2012,Mazda,Mazda3,i Touring,Sedan,manual,jm1bl1v89c1673274,ca,4.2,28481,white,black,bmw of riverside,10750,9600,Tue Dec 23 2014 12:30:00 GMT-0800 (PST)
2012,Mazda,Mazda5,Sport,Minivan,automatic,jm1cw2bl0c0109917,ca,2.7,71064,gray,black,exeter finance corp,8250,10800,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Mazda,Mazda3,i Touring,Sedan,automatic,jm1bl1v88c1676117,ca,3.4,41550,black,black,"jpmorgan chase bank,n.a.",9775,11250,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2012,Mazda,Mazda3,i Sport,Sedan,automatic,jm1bl1ug0c1525605,ca,3.7,64821,gray,black,"jpmorgan chase bank,n.a.",8000,9500,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2011,Mazda,Mazda3,i Touring,Sedan,automatic,jm1bl1vg4b1419400,ca,3.6,43292,charcoal,black,american road leasing inc,9600,11400,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2011,Mazda,Mazda3,s Sport,Hatchback,automatic,jm1bl1k63b1423787,ca,3.8,41057,black,black,"jpmorgan chase bank,n.a.",11100,13750,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2011,Mazda,Mazda3,i Touring,Sedan,manual,jm1bl1vg9b1431722,ca,1.9,53157,gray,black,"jpmorgan chase bank,n.a.",9125,9250,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2011,Mazda,Mazda3,i Touring,Sedan,automatic,jm1bl1vg7b1482264,ca,2.8,40027,black,black,"jpmorgan chase bank,n.a.",9800,10750,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2011,Mazda,Mazda3,s Sport,Hatchback,automatic,jm1bl1k61b1405854,ca,2.5,46328,gray,black,"jpmorgan chase bank,n.a.",10800,10500,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2011,Mazda,Mazda3,i Touring,Sedan,automatic,jm1bl1vg3b1355768,ca,1.9,25342,gray,black,"jpmorgan chase bank,n.a.",10550,8750,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2011,Mazda,Mazda3,i Touring,Sedan,automatic,jm1bl1vg2b1428323,ca,4,43523,white,black,"jpmorgan chase bank,n.a.",9625,12750,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2011,Mazda,Mazda6,i Sport,Sedan,automatic,1yvhz8bh0b5m19508,ca,3.4,49358,white,black,"jpmorgan chase bank,n.a.",9025,11250,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2011,Mazda,Mazda6,i Sport,Sedan,automatic,1yvhz8bh2b5m04640,ca,1.9,34731,silver,black,"jpmorgan chase bank,n.a.",9875,9250,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2011,Mazda,Mazda3,i Touring,Sedan,automatic,jm1bl1vg1b1385920,ca,1.9,46300,gray,black,"jpmorgan chase bank,n.a.",9475,7000,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2011,Mazda,Mazda3,i Touring,Sedan,manual,jm1bl1vg9b1433809,ca,1.9,39989,gray,black,"jpmorgan chase bank,n.a.",9800,8250,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2011,Mazda,Mazda3,s Sport,Sedan,automatic,jm1bl1u66b1405863,ca,3.7,33339,gray,black,"jpmorgan chase bank,n.a.",10550,12750,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2011,Mazda,Mazda3,s Sport,Hatchback,automatic,jm1bl1k6xb1388438,ca,3.1,39729,gray,black,"jpmorgan chase bank,n.a.",11200,11500,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2011,Mazda,Mazda3,s Grand Touring,Hatchback,automatic,jm1bl1m60b1452712,ca,2.9,36985,silver,black,"jpmorgan chase bank,n.a.",12450,13000,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2011,Mazda,Mazda6,i Sport,Sedan,automatic,1yvhz8bh9b5m27574,ca,3.3,52241,gray,black,"jpmorgan chase bank,n.a.",8850,10750,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2011,Mazda,Mazda3,i Touring,Sedan,automatic,jm1bl1vg4b1433667,ca,4.3,34335,gray,black,high bid trading co inc,10050,12500,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2011,Mazda,CX-7,s Grand Touring,SUV,automatic,jm3er2dl5b0384556,ca,3.9,33791,black,black,northwestern chrys/j/d/ge,14950,15400,Tue Dec 23 2014 12:30:00 GMT-0800 (PST)
2011,Mazda,Mazda3,i Sport,Sedan,automatic,jm1bl1ug0b1364185,ca,3.6,45590,white,black,galpin ford studio rentals,8675,10750,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2011,Mazda,Mazda3,s Grand Touring,Hatchback,automatic,jm1bl1m69b1391974,ca,3.4,43310,gray,black,"jpmorgan chase bank,n.a.",12150,14250,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2010,Mazda,Mazda3,s Sport,Sedan,automatic,jm1bl1s67a1132403,ca,1.9,73406,white,black,"jpmorgan chase bank,n.a.",8225,7000,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2010,Mazda,Mazda3,s Grand Touring,Sedan,automatic,jm1bl1s69a1156668,ca,4.1,65910,black,black,first commonwealth fcu,8175,11000,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2010,Mazda,Mazda3,i Sport,Sedan,automatic,jm1bl1sfxa1316296,ca,3.7,75707,gray,black,wells fargo dealer services,6825,8400,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2010,Mazda,Mazda3,i Touring,Sedan,automatic,jm1bl1sg0a1141064,ca,3.3,85861,gray,black,"jpmorgan chase bank,n.a.",6300,8250,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2010,Mazda,Mazda3,i Sport,Sedan,automatic,jm1bl1sg6a1330205,ca,1.9,55628,black,black,"jpmorgan chase bank,n.a.",7975,7000,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2009,Mazda,Mazda6,i SV,Sedan,automatic,1yvhp81a395m06675,ca,3.4,92488,blue,gray,a l financial corporation,6225,7400,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2009,Mazda,CX-9,Grand Touring,SUV,automatic,jm3tb28v690180060,ca,3.1,140689,white,gray,northwest import sales,6775,8000,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2008,Mazda,Mazdaspeed Mazda3,Grand Touring,Hatchback,manual,jm1bk34l881871923,ca,1.9,75248,gray,gray,wells fargo dealer services,7775,9900,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2008,Mazda,Mazda3,s Sport,Hatchback,automatic,jm1bk344881836551,ca,3.6,114289,white,black,livermore toyota and livermore scion,5025,6600,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2008,Mazda,Mazda5,Grand Touring,Minivan,automatic,jm1cr29l480301684,ca,3.1,80058,gray,black,mckenna volks,5550,7800,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2007,Mazda,Mazda3,s Sport,Sedan,automatic,jm1bk324271773805,ca,2.6,171479,silver,black,"jpmorgan chase bank,n.a.",3375,2750,Tue Jan 13 2015 12:30:00 GMT-0800 (PST)
2005,Mazda,Mazda3,i,Sedan,manual,jm1bk12f851256284,ca,3.6,120159,green,beige,trade in solutions,3025,3700,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2005,Mazda,Mazda3,s,Hatchback,automatic,jm1bk343151309194,ca,2,35333,silver,black,nextgear capital,6200,6900,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
2004,Mazda,Mazda6,s,Hatchback,automatic,1yvhp84d545n50209,ca,2,165777,gray,black,detroit west auto wholesale,1575,900,Wed Dec 31 2014 15:10:00 GMT-0800 (PST)
2004,Mazda,Mazda3,s,Hatchback,automatic,jm1bk143841182883,ca,2.8,146248,red,black,"jpmorgan chase bank,n.a.",2475,3000,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2004,Mazda,Mazda6,s,Sedan,automatic,1yvfp80d245n96447,ca,2.7,147601,white,tan,alliance motor cars,2350,1600,Thu Jan 08 2015 12:00:00 GMT-0800 (PST)
2003,Mazda,MPV,ES,Minivan,automatic,jm3lw28j130351290,ca,2.4,137007,gray,beige,myrddin fleet services,2050,1900,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2002,Mazda,Protege5,Base,Wagon,automatic,jm1bj245321628218,ca,3.3,101784,red,black,trade in solutions,2200,2500,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2002,Mazda,MPV,ES,Minivan,automatic,jm3lw28j920311702,ca,2,131270,blue,gray,mas financial services,1825,1400,Wed Dec 17 2014 12:05:00 GMT-0800 (PST)
2000,Mazda,Millenia,S,Sedan,automatic,jm1ta2222y1608452,ca,2.7,155695,silver,black,nextgear capital,900,400,Tue Dec 23 2014 13:00:00 GMT-0800 (PST)
2014,Mazda,Mazda3,s Grand Touring,Hatchback,automatic,jm1bm1m39e1158958,ca,4.9,3282,burgundy,beige,mazda motors of america inc.,23300,22500,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2014,Mazda,CX-5,Sport,SUV,automatic,jm3ke2be1e0412747,ca,4.2,13264,gray,black,mazda motors of america inc.,18350,19500,Tue Jan 13 2015 12:30:00 GMT-0800 (PST)
2014,Mazda,CX-9,Touring,SUV,automatic,jm3tb2cv6e0442676,ca,5,7817,white,beige,mazda motors of america inc.,22700,23750,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2014,Mazda,Mazda3,i Grand Touring,Sedan,manual,jm1bm1w74e1125995,ca,4.3,13259,gray,black,onemain rem/fmt enterprises inc,18400,18000,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2014,Mazda,CX-5,Touring,SUV,automatic,jm3ke2cy6e0428189,ca,4.4,14037,gray,black,mazda motors of america inc.,20700,20750,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2014,Mazda,CX-9,Grand Touring,SUV,automatic,jm3tb3dv7e0438754,ca,5,10000,blue,black,mazda motors of america inc.,29600,29250,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2014,Mazda,Mazda5,Grand Touring,Minivan,automatic,jm1cw2dl2e0167950,ca,3.9,7663,gray,beige,mazda motors of america inc.,18650,18500,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2014,Mazda,Mazda3,i Sport,Sedan,automatic,jm1bm1u77e1179469,ca,5,5544,blue,black,mazda motors of america inc.,13450,15750,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2014,Mazda,CX-5,Sport,SUV,automatic,jm3ke2be7e0412882,ca,4.8,12092,white,beige,mazda motors of america inc.,18600,22750,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2014,Mazda,CX-5,Touring,SUV,automatic,jm3ke2cy0e0307299,ca,3.8,24328,blue,black,"jpmorgan chase bank,n.a.",19600,18500,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2014,Mazda,CX-5,Grand Touring,SUV,automatic,jm3ke2dy4e0405203,ca,4.2,10106,gray,black,mazda motors of america inc.,24400,24000,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2014,Mazda,Mazda6,i Grand Touring,Sedan,automatic,jm1gj1w66e1156851,ca,4.7,8745,white,black,mazda motors of america inc.,24500,23500,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2014,Mazda,CX-9,Touring,SUV,automatic,jm3tb2cv8e0439147,ca,4.8,5209,gray,black,mazda motors of america inc.,22900,24000,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2014,Mazda,Mazda6,i Grand Touring,Sedan,automatic,jm1gj1w68e1161470,ca,4.9,10087,red,tan,mazda motors of america inc.,23300,23500,Tue Jan 13 2015 12:30:00 GMT-0800 (PST)
2014,Mazda,CX-9,Grand Touring,SUV,automatic,jm3tb2dv9e0443044,ca,5,11364,blue,black,mazda motors of america inc.,27900,27750,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2014,Mazda,CX-5,Grand Touring,SUV,automatic,jm3ke2dyxe0421437,ca,4.4,10361,gray,black,mazda motors of america inc.,24400,24500,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2014,Mazda,Mazda2,Sport,Hatchback,automatic,jm1de1kz5e0174657,ca,4.5,10929,white,black,mazda motors of america inc.,11150,11750,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2014,Mazda,CX-5,Sport,SUV,manual,jm3ke2be6e0421167,ca,4.9,5345,gray,black,mazda motors of america inc.,19100,19250,Tue Jan 13 2015 12:30:00 GMT-0800 (PST)
2014,Mazda,Mazda2,Sport,Hatchback,automatic,jm1de1kzxe0174704,ca,4.7,6624,gray,black,mazda motors of america inc.,11600,11750,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2014,Mazda,CX-9,Grand Touring,SUV,automatic,jm3tb2dv3e0440253,ca,4.8,8061,gray,black,mazda motors of america inc.,28200,27250,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2014,Mazda,CX-5,Sport,SUV,automatic,jm3ke2be1e0412652,ca,4.1,10624,gray,black,mazda motors of america inc.,18750,19000,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2014,Mazda,CX-5,Sport,SUV,automatic,jm3ke2be9e0412897,ca,5,7428,blue,black,mazda motors of america inc.,19050,18750,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2014,Mazda,Mazda5,Sport,Minivan,automatic,jm1cw2bl1e0163620,ca,4.2,13595,red,gray,"jpmorgan chase bank,n.a.",13550,15250,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2014,Mazda,CX-9,Grand Touring,SUV,automatic,jm3tb2dv0e0441277,ca,5,6353,white,beige,mazda motors of america inc.,28400,29000,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2014,Mazda,CX-9,Grand Touring,SUV,automatic,jm3tb2dv9e0441343,ca,5,6437,black,black,mazda motors of america inc.,28300,28250,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2014,Mazda,Mazda6,i Grand Touring,Sedan,automatic,jm1gj1w64e1146058,ca,4.8,6408,gray,black,mazda motors of america inc.,24900,23250,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2014,Mazda,Mazda2,Sport,Hatchback,automatic,jm1de1kz4e0174696,ca,5,633,red,black,mazda motors of america inc.,12250,11750,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2014,Mazda,CX-5,Sport,SUV,automatic,jm3ke2be1e0428480,ca,4.9,15782,black,black,mazda motors of america inc.,18200,18750,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2014,Mazda,Mazda3,i Grand Touring,Hatchback,automatic,jm1bm1m73e1204559,ca,4.8,12425,gray,black,mazda motors of america inc.,18750,19500,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2014,Mazda,Mazda6,i Grand Touring,Sedan,automatic,jm1gj1w63e1161277,ca,4.9,7670,white,black,mazda motors of america inc.,24600,23750,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2014,Mazda,CX-5,Grand Touring,SUV,automatic,jm3ke2dy4e0412068,ca,4.9,8821,gray,black,mazda motors of america inc.,24600,24750,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2014,Mazda,Mazda3,s Grand Touring,Sedan,automatic,jm1bm1w38e1193987,ca,4.5,13791,brown,black,mazda motors of america inc.,20500,20750,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2014,Mazda,CX-5,Sport,SUV,automatic,jm3ke2be1e0421190,ca,4.2,13743,black,black,mazda motors of america inc.,18400,18750,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2014,Mazda,Mazda2,Sport,Hatchback,manual,jm1de1kz0e0176171,ca,4.9,6018,red,black,mazda motors of america inc.,11650,11250,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2014,Mazda,CX-9,Grand Touring,SUV,automatic,jm3tb2dv6e0439789,ca,4.8,9250,gray,black,mazda motors of america inc.,28100,27250,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
